src_subject_id,STATE,COUNTY,CensusTractFIPS,LOCATION,AREA_SQMI,BlkGrpID,_merge_key,CensusTractFIPS_x,CensusTractFIPS_short,CensusTractFIPS_y,site,site_state,site_state_name
NDAR_INV7ATXXJUG,COLORADO,Larimer,8069002501.0,"Census Tract 25.01, Larimer County, Colorado",32.61129153,80690025012.0,8069002501.0-6.667-0.1721,,,,,,
NDAR_INVBX3VYZF1,COLORADO,Larimer,8069002501.0,"Census Tract 25.01, Larimer County, Colorado",32.61129153,80690025012.0,8069002501.0-6.667-0.1721,,,,,,
NDAR_INVCTJXAVJ2,COLORADO,Larimer,8069002501.0,"Census Tract 25.01, Larimer County, Colorado",32.61129153,80690025012.0,8069002501.0-6.667-0.1721,,,,,,
NDAR_INVYRW56GJ2,COLORADO,Larimer,8069002501.0,"Census Tract 25.01, Larimer County, Colorado",32.61129153,80690025012.0,8069002501.0-6.667-0.1721,,,,,,
NDAR_INVEJ8E4U10,COLORADO,Larimer,8069002502.0,"Census Tract 25.02, Larimer County, Colorado",47.87212173,80690025021.0,8069002502.0-4.833-0.0496,,,,,,
NDAR_INVMF00X6VN,COLORADO,Larimer,8069002502.0,"Census Tract 25.02, Larimer County, Colorado",47.87212173,80690025021.0,8069002502.0-4.833-0.0496,,,,,,
NDAR_INV6N349E4J,COLORADO,Larimer,8069002600.0,"Census Tract 26, Larimer County, Colorado",53.07126199,80690026003.0,8069002600.0-5.333-0.0978,,,,,,
NDAR_INVE0AED7HM,COLORADO,Larimer,8069002600.0,"Census Tract 26, Larimer County, Colorado",53.07126199,80690026003.0,8069002600.0-5.333-0.0978,,,,,,
NDAR_INVP16001A3,COLORADO,Larimer,8069002700.0,"Census Tract 27, Larimer County, Colorado",5.174431668,80690027004.0,8069002700.0-7.5-0.8709,,,,,,
NDAR_INVMN01YD5J,COLORADO,Mesa,8077001002.0,"Census Tract 10.02, Mesa County, Colorado",3.475854683,80770010024.0,8077001002.0-5.833-0.7035,,,,,,
NDAR_INVPHDJPYND,COLORADO,Mesa,8077001002.0,"Census Tract 10.02, Mesa County, Colorado",3.475854683,80770010024.0,8077001002.0-5.833-0.7035,,,,,,
NDAR_INVHPNB07E7,COLORADO,Mesa,8077001402.0,"Census Tract 14.02, Mesa County, Colorado",9.274203631,80770014023.0,8077001402.0-6.667-0.3304,,,,,,
NDAR_INVB1H43XWA,COLORADO,Mesa,8077001502.0,"Census Tract 15.02, Mesa County, Colorado",385.3372215,80770015022.0,8077001502.0-3.5-0.0295,,,,,,
NDAR_INVM2MMLG2V,COLORADO,Mesa,8077001502.0,"Census Tract 15.02, Mesa County, Colorado",385.3372215,80770015022.0,8077001502.0-3.5-0.0295,,,,,,
NDAR_INV4EJ61L2C,COLORADO,Moffat,8081000400.0,"Census Tract 4, Moffat County, Colorado",2.803897048,80810004002.0,8081000400.0-3.0-0.3864,,,,,,
NDAR_INV6XNN68K1,COLORADO,Moffat,8081000400.0,"Census Tract 4, Moffat County, Colorado",2.803897048,80810004002.0,8081000400.0-3.0-0.3864,,,,,,
NDAR_INVWX5PDY2A,COLORADO,Moffat,8081000400.0,"Census Tract 4, Moffat County, Colorado",2.803897048,80810004004.0,8081000400.0-11.167-2.3206,,,,,,
NDAR_INVD13HXD5H,COLORADO,Moffat,8081000500.0,"Census Tract 5, Moffat County, Colorado",3.776098796,80810005006.0,8081000500.0-11.0-2.0997,,,,,,
NDAR_INV10RNF3BK,COLORADO,Otero,8089968600.0,"Census Tract 9686, Otero County, Colorado",1.96276805,80899686005.0,8089968600.0-8.5-1.3547,,,,,,
NDAR_INVG72BHGNU,COLORADO,Otero,8089968600.0,"Census Tract 9686, Otero County, Colorado",1.96276805,80899686005.0,8089968600.0-8.5-1.3547,,,,,,
NDAR_INV26GHP5PZ,COLORADO,Pueblo,8101000200.0,"Census Tract 2, Pueblo County, Colorado",1.145357683,81010002001.0,8101000200.0-5.833-1.6917,,,,,,
NDAR_INV4RM3CV2X,COLORADO,Pueblo,8101000200.0,"Census Tract 2, Pueblo County, Colorado",1.145357683,81010002001.0,8101000200.0-5.833-1.6917,,,,,,
NDAR_INVCB3T3T8X,COLORADO,Pueblo,8101000600.0,"Census Tract 6, Pueblo County, Colorado",0.349227715,81010006001.0,8101000600.0-8.0-4.6125,,,,,,
NDAR_INVF894WBDM,COLORADO,Pueblo,8101000600.0,"Census Tract 6, Pueblo County, Colorado",0.349227715,81010006001.0,8101000600.0-8.0-4.6125,,,,,,
NDAR_INVGR764V5U,COLORADO,Pueblo,8101002500.0,"Census Tract 25, Pueblo County, Colorado",0.452178338,81010025003.0,8101002500.0-9.333-4.1315,,,,,,
NDAR_INVDF9XM4YB,COLORADO,Pueblo,8101002801.0,"Census Tract 28.01, Pueblo County, Colorado",0.838138639,81010028013.0,8101002801.0-7.667-4.4849,,,,,,
NDAR_INVUYGUL9BV,COLORADO,Pueblo,8101002801.0,"Census Tract 28.01, Pueblo County, Colorado",0.838138639,81010028013.0,8101002801.0-7.667-4.4849,,,,,,
NDAR_INV54X5F37C,COLORADO,Pueblo,8101002804.0,"Census Tract 28.04, Pueblo County, Colorado",282.8476618,81010028041.0,8101002804.0-7.5-0.1072,,,,,,
NDAR_INV93U4YVJ1,COLORADO,Pueblo,8101002804.0,"Census Tract 28.04, Pueblo County, Colorado",282.8476618,81010028042.0,8101002804.0-5.5-0.0221,,,,,,
NDAR_INVNMJZEZRD,COLORADO,Pueblo,8101002804.0,"Census Tract 28.04, Pueblo County, Colorado",282.8476618,81010028041.0,8101002804.0-7.5-0.1072,,,,,,
NDAR_INVR9Z48Y9H,COLORADO,Pueblo,8101002804.0,"Census Tract 28.04, Pueblo County, Colorado",282.8476618,81010028042.0,8101002804.0-5.5-0.0221,,,,,,
NDAR_INVHMNN9G5J,COLORADO,Pueblo,8101002916.0,"Census Tract 29.16, Pueblo County, Colorado",0.968366596,81010029161.0,8101002916.0-5.0-2.0132,,,,,,
NDAR_INVLZHGWH8V,COLORADO,Pueblo,8101002916.0,"Census Tract 29.16, Pueblo County, Colorado",0.968366596,81010029161.0,8101002916.0-5.0-2.0132,,,,,,
NDAR_INV2R3KAR4E,COLORADO,Pueblo,8101002917.0,"Census Tract 29.17, Pueblo County, Colorado",16.21511218,81010029171.0,8101002917.0-3.833-0.3386,,,,,,
NDAR_INVCTUNLN80,COLORADO,Pueblo,8101003104.0,"Census Tract 31.04, Pueblo County, Colorado",2.742611464,81010031041.0,8101003104.0-7.167-0.5643,,,,,,
NDAR_INVV4Y9RJA1,COLORADO,Pueblo,8101003104.0,"Census Tract 31.04, Pueblo County, Colorado",2.742611464,81010031041.0,8101003104.0-7.167-0.5643,,,,,,
NDAR_INVT59RKTM4,COLORADO,Routt,8107000100.0,"Census Tract 1, Routt County, Colorado",1091.523705,81070001001.0,8107000100.0-4.167-0.0236,,,,,,
NDAR_INVZ4NNCTMH,COLORADO,Routt,8107000100.0,"Census Tract 1, Routt County, Colorado",1091.523705,81070001001.0,8107000100.0-4.167-0.0236,,,,,,
NDAR_INVA66H2HT8,COLORADO,San Miguel,8113968103.0,"Census Tract 9681.03, San Miguel County, Colorado",320.2085419,81139681031.0,8113968103.0-4.5-0.01,,,,,,
NDAR_INVE6YNKLXT,COLORADO,San Miguel,8113968103.0,"Census Tract 9681.03, San Miguel County, Colorado",320.2085419,81139681031.0,8113968103.0-4.5-0.01,,,,,,
NDAR_INV5ZHBV7HD,COLORADO,Teller,8119010103.0,"Census Tract 101.03, Teller County, Colorado",13.40025717,81190101031.0,8119010103.0-7.667-0.3839,,,,,,
NDAR_INVVWLNFNMG,COLORADO,Teller,8119010103.0,"Census Tract 101.03, Teller County, Colorado",13.40025717,81190101031.0,8119010103.0-7.667-0.3839,,,,,,
NDAR_INVYBPWDCF6,COLORADO,Weld,8123001404.0,"Census Tract 14.04, Weld County, Colorado",6.85349081,81230014041.0,8123001404.0-3.333-0.7083,,,,,,
NDAR_INV3Y3PK677,COLORADO,Weld,8123001415.0,"Census Tract 14.15, Weld County, Colorado",0.854642182,81230014151.0,8123001415.0-6.667-2.3061,,,,,,
NDAR_INVB7A2MURD,COLORADO,Weld,8123001415.0,"Census Tract 14.15, Weld County, Colorado",0.854642182,81230014151.0,8123001415.0-6.667-2.3061,,,,,,
NDAR_INV263W8YMY,COLORADO,Weld,8123002007.0,"Census Tract 20.07, Weld County, Colorado",4.328997632,81230020073.0,8123002007.0-6.333-0.5676,,,,,,
NDAR_INV476NCATP,COLORADO,Weld,8123002007.0,"Census Tract 20.07, Weld County, Colorado",4.328997632,81230020072.0,8123002007.0-13.333-0.5613,,,,,,
NDAR_INV7H8LD2B5,COLORADO,Weld,8123002007.0,"Census Tract 20.07, Weld County, Colorado",4.328997632,81230020072.0,8123002007.0-13.333-0.5613,,,,,,
NDAR_INVAA1NVE4B,COLORADO,Weld,8123002007.0,"Census Tract 20.07, Weld County, Colorado",4.328997632,81230020073.0,8123002007.0-6.333-0.5676,,,,,,
NDAR_INVFR8VJPEX,COLORADO,Weld,8123002007.0,"Census Tract 20.07, Weld County, Colorado",4.328997632,81230020073.0,8123002007.0-6.333-0.5676,,,,,,
NDAR_INVK8G0M5HW,COLORADO,Weld,8123002007.0,"Census Tract 20.07, Weld County, Colorado",4.328997632,81230020073.0,8123002007.0-6.333-0.5676,,,,,,
NDAR_INVJRKN01KZ,COLORADO,Weld,8123002008.0,"Census Tract 20.08, Weld County, Colorado",1.490197735,81230020082.0,8123002008.0-4.833-1.3294,,,,,,
NDAR_INVKK1AVL1G,COLORADO,Weld,8123002008.0,"Census Tract 20.08, Weld County, Colorado",1.490197735,81230020082.0,8123002008.0-4.833-1.3294,,,,,,
NDAR_INVLPMG7ZFU,COLORADO,Weld,8123002008.0,"Census Tract 20.08, Weld County, Colorado",1.490197735,81230020084.0,8123002008.0-5.167-2.4933,,,,,,
NDAR_INVVL55M66Z,COLORADO,Weld,8123002008.0,"Census Tract 20.08, Weld County, Colorado",1.490197735,81230020084.0,8123002008.0-5.167-2.4933,,,,,,
NDAR_INV0VJZ6NZY,COLORADO,Weld,8123002009.0,"Census Tract 20.09, Weld County, Colorado",16.50376281,81230020091.0,8123002009.0-5.833-0.0493,,,,,,
NDAR_INVMXGF4JT5,COLORADO,Weld,8123002009.0,"Census Tract 20.09, Weld County, Colorado",16.50376281,81230020091.0,8123002009.0-5.833-0.0493,,,,,,
NDAR_INVN9D4XZKE,COLORADO,Weld,8123002009.0,"Census Tract 20.09, Weld County, Colorado",16.50376281,81230020091.0,8123002009.0-5.833-0.0493,,,,,,
NDAR_INVR81GJYNH,COLORADO,Weld,8123002009.0,"Census Tract 20.09, Weld County, Colorado",16.50376281,81230020091.0,8123002009.0-5.833-0.0493,,,,,,
NDAR_INVECC0UT5E,COLORADO,Weld,8123002019.0,"Census Tract 20.19, Weld County, Colorado",5.56931633,81230020192.0,8123002019.0-5.667-0.4626,,,,,,
NDAR_INVKP2NYJN2,COLORADO,Weld,8123002019.0,"Census Tract 20.19, Weld County, Colorado",5.56931633,81230020192.0,8123002019.0-5.667-0.4626,,,,,,
NDAR_INV67G76XVR,COLORADO,Weld,8123002020.0,"Census Tract 20.20, Weld County, Colorado",1.965940264,81230020203.0,8123002020.0-8.5-2.9651,,,,,,
NDAR_INVEDNJMEJ0,COLORADO,Weld,8123002020.0,"Census Tract 20.20, Weld County, Colorado",1.965940264,81230020203.0,8123002020.0-8.5-2.9651,,,,,,
NDAR_INV12NED96V,COLORADO,Weld,8123002102.0,"Census Tract 21.02, Weld County, Colorado",27.98869498,81230021021.0,8123002102.0-6.833-0.1869,,,,,,
NDAR_INV33AC40WZ,COLORADO,Weld,8123002102.0,"Census Tract 21.02, Weld County, Colorado",27.98869498,81230021021.0,8123002102.0-6.833-0.1869,,,,,,
NDAR_INVAT01LBA6,COLORADO,Weld,8123002102.0,"Census Tract 21.02, Weld County, Colorado",27.98869498,81230021021.0,8123002102.0-6.833-0.1869,,,,,,
NDAR_INVE7949ZLU,COLORADO,Weld,8123002102.0,"Census Tract 21.02, Weld County, Colorado",27.98869498,81230021021.0,8123002102.0-6.833-0.1869,,,,,,
NDAR_INV74A66FHC,CONNECTICUT,Fairfield,9001022400.0,"Census Tract 224, Fairfield County, Connecticut",0.669852221,90010224001.0,9001022400.0-8.167-2.6392,,,,,,
NDAR_INVG0K2DRXF,CONNECTICUT,Fairfield,9001042800.0,"Census Tract 428, Fairfield County, Connecticut",0.942274209,90010428002.0,9001042800.0-14.5-4.7399,,,,,,
NDAR_INV1E4F8UMB,CONNECTICUT,Fairfield,9001042900.0,"Census Tract 429, Fairfield County, Connecticut",1.506539888,90010429001.0,9001042900.0-5.5-0.6758,,,,,,
NDAR_INV4YL383FF,CONNECTICUT,Fairfield,9001043300.0,"Census Tract 433, Fairfield County, Connecticut",0.475168782,90010433001.0,9001043300.0-15.333-4.2876,,,,,,
NDAR_INVJN2G8BWG,CONNECTICUT,Fairfield,9001043800.0,"Census Tract 438, Fairfield County, Connecticut",0.750449083,90010438002.0,9001043800.0-13.167-12.3183,,,,,,
NDAR_INVYG724FLH,CONNECTICUT,Fairfield,9001044500.0,"Census Tract 445, Fairfield County, Connecticut",0.422965861,90010445002.0,9001044500.0-15.667-4.0743,,,,,,
NDAR_INV1F5JEP46,CONNECTICUT,Fairfield,9001045102.0,"Census Tract 451.02, Fairfield County, Connecticut",10.38438549,90010451022.0,9001045102.0-8.167-0.3346,,,,,,
NDAR_INVJ7L6EW0J,CONNECTICUT,Fairfield,9001050300.0,"Census Tract 503, Fairfield County, Connecticut",6.799899852,90010503004.0,9001050300.0-9.5-0.8467,,,,,,
NDAR_INVVLPZ13ZY,CONNECTICUT,Fairfield,9001050300.0,"Census Tract 503, Fairfield County, Connecticut",6.799899852,90010503003.0,9001050300.0-10.167-1.3607,,,,,,
NDAR_INVH2N0P8GY,CONNECTICUT,Fairfield,9001050600.0,"Census Tract 506, Fairfield County, Connecticut",3.917802863,90010506002.0,9001050600.0-7.333-0.5262,,,,,,
NDAR_INVK9UVPE20,CONNECTICUT,Fairfield,9001050600.0,"Census Tract 506, Fairfield County, Connecticut",3.917802863,90010506003.0,9001050600.0-8.5-0.6516,,,,,,
NDAR_INVVFA81J3D,CONNECTICUT,Fairfield,9001050600.0,"Census Tract 506, Fairfield County, Connecticut",3.917802863,90010506003.0,9001050600.0-8.5-0.6516,,,,,,
NDAR_INVPGF1DHPJ,CONNECTICUT,Fairfield,9001060300.0,"Census Tract 603, Fairfield County, Connecticut",4.51071538,90010603002.0,9001060300.0-4.0-1.0798,,,,,,
NDAR_INVWW5E3PXX,CONNECTICUT,Fairfield,9001060400.0,"Census Tract 604, Fairfield County, Connecticut",8.643084777,90010604005.0,9001060400.0-3.167-0.2817,,,,,,
NDAR_INVGNHB07CM,CONNECTICUT,Fairfield,9001060800.0,"Census Tract 608, Fairfield County, Connecticut",0.549779132,90010608001.0,9001060800.0-5.167-2.3235,,,,,,
NDAR_INVU1GL60CG,CONNECTICUT,Fairfield,9001061000.0,"Census Tract 610, Fairfield County, Connecticut",1.285588385,90010610003.0,9001061000.0-10.333-1.5525,,,,,,
NDAR_INVBWFE6KU6,CONNECTICUT,Fairfield,9001061100.0,"Census Tract 611, Fairfield County, Connecticut",1.045210547,90010611002.0,9001061100.0-6.0-2.1126,,,,,,
NDAR_INVTH87BND9,CONNECTICUT,Fairfield,9001061100.0,"Census Tract 611, Fairfield County, Connecticut",1.045210547,90010611003.0,9001061100.0-7.833-1.4363,,,,,,
NDAR_INVEV2TLTFZ,CONNECTICUT,Fairfield,9001061200.0,"Census Tract 612, Fairfield County, Connecticut",0.305557648,90010612001.0,9001061200.0-9.0-5.8807,,,,,,
NDAR_INVLT2EULFN,CONNECTICUT,Fairfield,9001061200.0,"Census Tract 612, Fairfield County, Connecticut",0.305557648,90010612001.0,9001061200.0-9.0-5.8807,,,,,,
NDAR_INVB05L3CJ5,CONNECTICUT,Fairfield,9001061500.0,"Census Tract 615, Fairfield County, Connecticut",1.406078464,90010615004.0,9001061500.0-10.0-3.0373,,,,,,
NDAR_INVY0K5P3XF,CONNECTICUT,Fairfield,9001071000.0,"Census Tract 710, Fairfield County, Connecticut",0.443040462,90010710002.0,9001071000.0-6.333-16.1906,,,,,,
NDAR_INVJ5VHD38X,CONNECTICUT,Fairfield,9001071600.0,"Census Tract 716, Fairfield County, Connecticut",0.066529236,90010716001.0,9001071600.0-6.167-23.5646,,,,,,
NDAR_INV7DG2NPET,CONNECTICUT,Fairfield,9001071900.0,"Census Tract 719, Fairfield County, Connecticut",0.190743654,90010719001.0,9001071900.0-10.5-15.6117,,,,,,
NDAR_INVJZRV5ANP,CONNECTICUT,Fairfield,9001072100.0,"Census Tract 721, Fairfield County, Connecticut",0.500586648,90010721001.0,9001072100.0-10.333-6.9967,,,,,,
NDAR_INV4J8HX541,CONNECTICUT,Fairfield,9001072200.0,"Census Tract 722, Fairfield County, Connecticut",0.348121146,90010722003.0,9001072200.0-6.333-8.4993,,,,,,
NDAR_INV1H63RRB3,CONNECTICUT,Fairfield,9001072300.0,"Census Tract 723, Fairfield County, Connecticut",0.354385265,90010723003.0,9001072300.0-6.833-5.789,,,,,,
NDAR_INVD1MG320G,CONNECTICUT,Fairfield,9001072500.0,"Census Tract 725, Fairfield County, Connecticut",0.558163337,90010725002.0,9001072500.0-9.667-5.5787,,,,,,
NDAR_INVHXY3TJAT,CONNECTICUT,Fairfield,9001072500.0,"Census Tract 725, Fairfield County, Connecticut",0.558163337,90010725003.0,9001072500.0-7.5-5.8149,,,,,,
NDAR_INVD5P9PY9L,CONNECTICUT,Fairfield,9001072600.0,"Census Tract 726, Fairfield County, Connecticut",1.166232674,90010726002.0,9001072600.0-5.0-5.3104,,,,,,
NDAR_INVEHK3MYNR,CONNECTICUT,Fairfield,9001072600.0,"Census Tract 726, Fairfield County, Connecticut",1.166232674,90010726002.0,9001072600.0-5.0-5.3104,,,,,,
NDAR_INVRFT4NJA8,CONNECTICUT,Fairfield,9001072800.0,"Census Tract 728, Fairfield County, Connecticut",0.578138324,90010728001.0,9001072800.0-4.333-2.857,,,,,,
NDAR_INV1H7JEJW1,CONNECTICUT,Fairfield,9001072900.0,"Census Tract 729, Fairfield County, Connecticut",0.883956591,90010729003.0,9001072900.0-9.333-3.1383,,,,,,
NDAR_INVT1XD5N8A,CONNECTICUT,Fairfield,9001073300.0,"Census Tract 733, Fairfield County, Connecticut",0.194061815,90010733002.0,9001073300.0-5.5-16.8448,,,,,,
NDAR_INVBGD53R5K,CONNECTICUT,Fairfield,9001073600.0,"Census Tract 736, Fairfield County, Connecticut",0.103936342,90010736002.0,9001073600.0-7.5-15.6717,,,,,,
NDAR_INVEH51X272,CONNECTICUT,Fairfield,9001074400.0,"Census Tract 744, Fairfield County, Connecticut",0.741733216,90010744002.0,9001074400.0-8.167-5.1092,,,,,,
NDAR_INVV0032JDG,CONNECTICUT,Fairfield,9001074400.0,"Census Tract 744, Fairfield County, Connecticut",0.741733216,90010744004.0,9001074400.0-9.5-7.0404,,,,,,
NDAR_INVH5LXH4TB,CONNECTICUT,Fairfield,9001080100.0,"Census Tract 801, Fairfield County, Connecticut",0.462721239,90010801004.0,9001080100.0-5.167-10.3814,,,,,,
NDAR_INVKY6C0Z8R,CONNECTICUT,Fairfield,9001080200.0,"Census Tract 802, Fairfield County, Connecticut",0.516658916,90010802003.0,9001080200.0-9.167-6.8473,,,,,,
NDAR_INVHX2U1J11,CONNECTICUT,Fairfield,9001080400.0,"Census Tract 804, Fairfield County, Connecticut",1.408924422,90010804003.0,9001080400.0-10.5-2.6193,,,,,,
NDAR_INVTNE22YA5,CONNECTICUT,Fairfield,9001080400.0,"Census Tract 804, Fairfield County, Connecticut",1.408924422,90010804002.0,9001080400.0-10.167-5.443,,,,,,
NDAR_INVD4KGD45Y,CONNECTICUT,Fairfield,9001080500.0,"Census Tract 805, Fairfield County, Connecticut",3.222402659,90010805002.0,9001080500.0-7.333-2.9286,,,,,,
NDAR_INV702TNTVC,CONNECTICUT,Fairfield,9001080600.0,"Census Tract 806, Fairfield County, Connecticut",0.65919735,90010806002.0,9001080600.0-7.833-2.3325,,,,,,
NDAR_INV39DNG05T,CONNECTICUT,Fairfield,9001080800.0,"Census Tract 808, Fairfield County, Connecticut",1.263153156,90010808001.0,9001080800.0-8.667-1.428,,,,,,
NDAR_INVCE16DXG2,CONNECTICUT,Fairfield,9001080900.0,"Census Tract 809, Fairfield County, Connecticut",0.71369835,90010809002.0,9001080900.0-16.0-4.6491,,,,,,
NDAR_INVRCFHLNK7,CONNECTICUT,Fairfield,9001080900.0,"Census Tract 809, Fairfield County, Connecticut",0.71369835,90010809001.0,9001080900.0-9.0-4.056,,,,,,
NDAR_INVDJ1BBR1F,CONNECTICUT,Fairfield,9001081000.0,"Census Tract 810, Fairfield County, Connecticut",1.079517254,90010810003.0,9001081000.0-7.667-3.2628,,,,,,
NDAR_INVMGXV051X,CONNECTICUT,Fairfield,9001081000.0,"Census Tract 810, Fairfield County, Connecticut",1.079517254,90010810001.0,9001081000.0-6.0-2.1103,,,,,,
NDAR_INVG7TMENCV,CONNECTICUT,Fairfield,9001081100.0,"Census Tract 811, Fairfield County, Connecticut",1.312109732,90010811001.0,9001081100.0-5.5-2.26,,,,,,
NDAR_INVWFN7K4C5,CONNECTICUT,Fairfield,9001081100.0,"Census Tract 811, Fairfield County, Connecticut",1.312109732,90010811001.0,9001081100.0-5.5-2.26,,,,,,
NDAR_INV1TM2HNZW,CONNECTICUT,Fairfield,9001081200.0,"Census Tract 812, Fairfield County, Connecticut",2.315569138,90010812002.0,9001081200.0-9.0-2.9916,,,,,,
NDAR_INVU9MU0V55,CONNECTICUT,Fairfield,9001081200.0,"Census Tract 812, Fairfield County, Connecticut",2.315569138,90010812001.0,9001081200.0-8.0-0.6414,,,,,,
NDAR_INVB2KKR9FP,CONNECTICUT,Fairfield,9001090100.0,"Census Tract 901, Fairfield County, Connecticut",3.321690332,90010901002.0,9001090100.0-8.167-0.7467,,,,,,
NDAR_INVY4N8T5CF,CONNECTICUT,Fairfield,9001090100.0,"Census Tract 901, Fairfield County, Connecticut",3.321690332,90010901001.0,9001090100.0-5.333-0.5496,,,,,,
NDAR_INV2J8WHJ3R,CONNECTICUT,Fairfield,9001090200.0,"Census Tract 902, Fairfield County, Connecticut",3.737296703,90010902002.0,9001090200.0-10.833-1.2722,,,,,,
NDAR_INVE4K5ZBE2,CONNECTICUT,Fairfield,9001090200.0,"Census Tract 902, Fairfield County, Connecticut",3.737296703,90010902004.0,9001090200.0-8.0-1.6743,,,,,,
NDAR_INVVPNP73C4,CONNECTICUT,Fairfield,9001090200.0,"Census Tract 902, Fairfield County, Connecticut",3.737296703,90010902004.0,9001090200.0-8.0-1.6743,,,,,,
NDAR_INVBBH4GW2D,CONNECTICUT,Fairfield,9001090300.0,"Census Tract 903, Fairfield County, Connecticut",1.839610392,90010903001.0,9001090300.0-5.167-1.8798,,,,,,
NDAR_INV0D4C1R8X,CONNECTICUT,Fairfield,9001090500.0,"Census Tract 905, Fairfield County, Connecticut",3.367260407,90010905003.0,9001090500.0-6.167-1.1463,,,,,,
NDAR_INV62K5R39F,CONNECTICUT,Fairfield,9001090500.0,"Census Tract 905, Fairfield County, Connecticut",3.367260407,90010905003.0,9001090500.0-6.167-1.1463,,,,,,
NDAR_INV6X4L1EPK,CONNECTICUT,Fairfield,9001090600.0,"Census Tract 906, Fairfield County, Connecticut",3.183599022,90010906001.0,9001090600.0-3.333-0.8686,,,,,,
NDAR_INVCRU3H91G,CONNECTICUT,Fairfield,9001090600.0,"Census Tract 906, Fairfield County, Connecticut",3.183599022,90010906001.0,9001090600.0-3.333-0.8686,,,,,,
NDAR_INVZYB94X1J,CONNECTICUT,Fairfield,9001090600.0,"Census Tract 906, Fairfield County, Connecticut",3.183599022,90010906002.0,9001090600.0-3.5-0.6374,,,,,,
NDAR_INV5LX6W948,CONNECTICUT,Fairfield,9001100100.0,"Census Tract 1001, Fairfield County, Connecticut",8.000514137,90011001003.0,9001100100.0-8.667-0.3011,,,,,,
NDAR_INVE8FNCVCL,CONNECTICUT,Fairfield,9001100100.0,"Census Tract 1001, Fairfield County, Connecticut",8.000514137,90011001001.0,9001100100.0-8.167-0.5108,,,,,,
NDAR_INVUAHG246H,CONNECTICUT,Fairfield,9001100200.0,"Census Tract 1002, Fairfield County, Connecticut",6.319988966,90011002001.0,9001100200.0-6.667-0.6278,,,,,,
NDAR_INVYJN69PPX,CONNECTICUT,Fairfield,9001100200.0,"Census Tract 1002, Fairfield County, Connecticut",6.319988966,90011002004.0,9001100200.0-8.0-0.6358,,,,,,
NDAR_INVD9GD4VKM,CONNECTICUT,Fairfield,9001100300.0,"Census Tract 1003, Fairfield County, Connecticut",11.74918232,90011003003.0,9001100300.0-4.167-0.3598,,,,,,
NDAR_INVP74XG4NJ,CONNECTICUT,Fairfield,9001100300.0,"Census Tract 1003, Fairfield County, Connecticut",11.74918232,90011003001.0,9001100300.0-6.0-0.2787,,,,,,
NDAR_INVXRF1JDV6,CONNECTICUT,Fairfield,9001100300.0,"Census Tract 1003, Fairfield County, Connecticut",11.74918232,90011003001.0,9001100300.0-6.0-0.2787,,,,,,
NDAR_INVZ174YN3F,CONNECTICUT,Fairfield,9001100300.0,"Census Tract 1003, Fairfield County, Connecticut",11.74918232,90011003003.0,9001100300.0-4.167-0.3598,,,,,,
NDAR_INV7BCF45XY,CONNECTICUT,Fairfield,9001105100.0,"Census Tract 1051, Fairfield County, Connecticut",12.28536757,90011051001.0,9001105100.0-7.0-0.5209,,,,,,
